sales,quantity,profit,label
17.04,3,5.537999999999999,1
931.176,3,314.2719,0
266.35200000000003,3,-13.3176,1
483.13599999999997,4,54.3528,1
196.78400000000002,2,-22.1382,1
231.92,5,5.797999999999999,1
29.7,3,8.019,1
13.592,2,-14.2716,1
70.88,2,33.3136,1
114.288,1,12.8574,1
36.624,8,-24.416,1
242.352,8,-363.528,1
49.61600000000001,2,4.9616,1
508.704,6,0.0,1
57.36,6,-14.34,1
906.68,5,68.001,0
719.952,6,71.9952,0
755.944,7,66.1451,0
11.98,5,-19.168,1
0.898,1,-1.5715,1
21.204,3,-11.6622,1
34.74,3,17.37,1
833.94,6,216.8244,0
12.96,3,4.5360000000000005,1
25.92,4,12.4416,1
349.965,7,-216.9783,1
22.32,5,5.301,1
158.28,6,72.8088,1
497.94,3,224.07299999999998,1
533.94,3,154.8426,1
167.94,3,82.2906,1
31.68,6,9.8208,1
170.78599999999997,1,0.0,1
198.74400000000003,4,0.0,1
63.824,2,13.5626,1
435.168,4,-59.8356,1
48.58,1,7.7728,1
47.976000000000006,3,8.3958,1
20.736,4,7.2576,1
26.46,9,11.907,1
49.12,4,23.0864,1
15.0,3,7.2,1
194.7,5,9.735,1
591.32,4,112.3508,0
2.84,1,0.8804,1
221.96,2,4.4392,1
236.0,4,40.12,1
41.94,2,15.0984,1
52.792,1,4.6193,1
563.94,3,112.788,0
2625.12,8,735.0336,2
17.94,3,4.485,1
422.856,3,15.8571,1
127.764,2,2.8392,1
3499.93,7,909.9818,2
14.4,5,6.624,1
122.97,3,60.2553,1
9.32,4,2.7028,1
122.94,3,59.0112,1
17.31,3,5.193,1
128.744,7,12.8744,1
58.248000000000005,9,11.6496,1
71.24600000000001,2,-19.3382,1
7.872000000000001,3,0.5904,1
887.2710000000001,3,-63.3765,0
146.86,7,70.4928,1
36.56,4,18.28,1
225.576,3,22.5576,1
5.247999999999999,2,0.4592,1
38.256,3,4.782,1
40.24,5,13.078,1
29.925,5,-21.945,1
148.704,6,46.47,1
55.92,10,16.776,1
12.96,2,6.2208,1
25.176,3,-33.3582,1
5.584,2,-1.6752,1
1297.368,9,97.3026,0
264.32,2,19.824,1
25.92,4,12.4416,1
22.96,7,6.6584,1
19.44,3,9.3312,1
9.54,2,4.293,1
5.81,1,1.8011,1
5.76,2,1.7280000000000002,1
14.91,3,4.6221,1
6.642,9,-4.428,1
18.54,2,8.7138,1
679.96,5,220.987,0
189.576,1,9.4788,1
71.96,5,7.196000000000001,1
539.92,5,47.243,1
725.3439999999999,4,54.4008,0
7.44,3,2.6039999999999996,1
39.48,1,11.0544,1
850.5,5,245.7,0
75.33,9,19.5858,1
325.632,6,28.4928,1
23.344,2,-1.459,1
16.52,5,5.369,1
335.72,5,113.3055,1
251.94400000000002,7,88.1804,1
127.302,7,-9.093,1
1207.84,8,314.0384,0
12.53,1,5.8891,1
34.58,1,10.0282,1
300.98,1,87.2842,1
258.75,3,77.625,1
59.52,3,15.4752,1
57.96,7,27.2412,1
441.96,2,101.6508,1
68.04,6,33.3396,1
703.71,6,-938.28,0
17.904,4,-14.92,1
11.975999999999999,4,-9.1816,1
67.96,5,0.8495,1
892.2239999999999,3,89.2224,0
1299.99,2,-571.9956,0
4.544,2,1.6472,1
1352.0320000000002,4,84.50200000000001,0
1548.99,9,-464.69699999999995,0
19.872,3,6.7068,1
119.448,3,-13.4379,1
118.16,2,-25.109,1
19.56,4,5.4768,1
80.96,4,29.1456,1
25.92,4,12.4416,1
106.96,2,31.0184,1
187.76,4,76.9816,1
76.77600000000001,4,-53.7432,1
53.9,5,25.872,1
76.72800000000001,3,-53.7096,1
10.43,7,-18.2525,1
99.2,5,25.791999999999998,1
15.92,5,2.786,1
129.92,4,10.3936,1
30.4,1,13.984000000000002,1
5399.91,9,2591.9568,2
119.1,3,34.539,1
40.08,6,19.2384,1
59.94,3,28.1718,1
259.98,2,88.3932,1
170.98,1,32.4862,1
38.97,3,4.6764,1
154.9,5,69.705,1
446.06800000000004,4,0.0,1
152.94,3,41.2938,1
23.471999999999998,3,4.9878,1
195.64,4,91.9508,1
14.94,3,7.0218,1
1687.8,4,742.632,0
341.96,2,78.6508,1
605.88,6,151.47,0
186.732,1,41.496,1
3812.97,3,1906.485,2
26.424,9,9.5787,1
625.99,1,187.797,0
1568.61,9,329.4081,0
17.3,1,8.304,1
160.0,8,62.4,1
179.94,3,50.3832,1
872.94,3,157.1292,0
12.96,2,6.2208,1
88.8,6,44.4,1
319.968,4,35.9964,1
167.888,7,14.6902,1
163.96,5,59.4355,1
5.232,4,-8.1096,1
1199.98,2,467.9922,0
73.85,1,2.2155,1
25.71,3,6.6846,1
17.28,6,8.1216,1
526.582,2,-52.6582,1
11.56,2,5.6644,1
209.97,3,58.7916,1
447.84,4,98.5248,1
479.97,3,163.1898,1
8.64,3,2.5056,1
11.68,2,4.2048,1
40.775999999999996,3,0.5097,1
13.698,3,-9.5886,1
87.8,5,32.925,1
77.952,3,15.5904,1
147.184,2,-29.4368,1
47.952,3,16.1838,1
250.26,6,72.5754,1
40.775999999999996,3,0.5097,1
29.6,5,9.25,1
1.9380000000000002,2,-1.3566,1
159.96,4,51.1872,1
59.52,3,15.4752,1
17.48,2,8.2156,1
13.168,2,4.6088,1
40.74,3,12.222000000000001,1
179.886,1,-2.5698,1
286.256,1,17.891,1
24.224,2,-4.8448,1
331.536,3,-82.884,1
17.52,3,6.3072,1
17.855999999999998,4,4.2408,1
431.976,3,-75.5958,1
291.13599999999997,4,-25.4744,1
114.848,4,35.89,1
10.687999999999999,2,3.7408,1
15.232000000000001,4,5.5216,1
12.42,3,5.2164,1
19.44,3,9.3312,1
70.368,4,26.388,1
12.672,9,1.4256,1
89.95,5,43.176,1
6.58,2,3.0268,1
94.99,1,28.497,1
35.12,2,13.17,1
25.92,4,12.4416,1
7.96,2,3.7412,1
566.97,3,153.0819,0
9.84,3,2.8536,1
25.488000000000003,2,4.779,1
7.56,6,0.3024,1
60.84,3,19.4688,1
450.04,2,58.5052,1
34.6,2,16.608,1
467.97,3,140.391,1
33.02,2,15.8496,1
17.088,2,1.068,1
3.008,2,0.3384,1
268.24,7,93.884,1
431.16,5,107.79,1
43.6,4,12.208,1
154.95,3,30.99,1
15.552,3,5.4432,1
42.208,2,13.7176,1
10.368,2,3.6288,1
2.224,1,0.556,1
74.52,9,35.0244,1
17.52,3,5.256,1
1779.9,5,373.779,0
219.9,5,59.373000000000005,1
7.152,3,0.7152,1
26.72,5,9.352,1
1039.728,2,90.9762,0
45.96,2,13.788,1
456.588,2,-304.392,1
59.976000000000006,3,11.9952,1
6.12,3,2.8764,1
10.98,1,2.9646,1
7.86,3,3.6156,1
51.45,3,13.8915,1
37.056,3,13.895999999999999,1
203.92,4,55.0584,1
29.56,4,7.9812,1
8.568,3,-14.5656,1
45.248000000000005,2,3.9592,1
876.3,10,-292.1,0
185.37599999999998,2,-34.758,1
25.06,2,11.7782,1
2.89,1,-4.7685,1
7.896,3,2.4675,1
22.608,3,-10.1736,1
30.528000000000002,8,9.54,1
4.842,3,-3.3894,1
1.8,5,-2.88,1
39.984,2,-1.4994,1
32.4,5,15.876,1
97.88,2,48.94,1
307.168,4,30.7168,1
26.9,5,13.181,1
47.01,3,22.0947,1
469.99,1,136.2971,1
207.84599999999998,3,2.3094,1
324.744,3,-77.1267,1
40.48,2,14.5728,1
12.0,4,4.2,1
720.064,4,-63.0056,0
25.424,1,-4.7669999999999995,1
2.8160000000000003,2,0.3168,1
3.2039999999999997,2,-2.5632,1
30.828000000000003,7,-24.6624,1
47.61600000000001,3,5.952000000000001,1
108.78399999999999,2,10.8784,1
4.77,1,2.1465,1
7.98,3,2.0748,1
550.431,3,-47.1798,1
10.56,6,4.6464,1
1497.6660000000002,2,140.9568,0
17.52,2,-3.5039999999999996,1
113.22,3,29.4372,1
35.88,6,17.5812,1
4535.976,3,1644.2913,2
11.84,8,5.6832,1
592.74,6,160.0398,0
111.67200000000001,9,6.9795,1
8.64,3,2.5056,1
149.97,3,52.4895,1
232.88,5,17.465999999999998,1
90.882,1,15.147,1
508.76800000000003,4,38.1576,1
9.912,3,3.2214,1
63.93600000000001,3,6.3936,1
59.52,3,15.4752,1
311.976,3,38.997,1
50.352,3,17.6232,1
19.136,2,1.9136,1
13.12,5,2.1319999999999997,1
241.56799999999998,2,-15.097999999999999,1
479.92,2,41.993,1
307.13599999999997,4,-11.5176,1
12.6,2,5.796,1
159.98,2,57.5928,1
6.12,3,2.8764,1
1184.72,4,106.6248,0
45.96,2,13.788,1
58.05,3,26.703000000000003,1
71.28,11,34.2144,1
124.404,4,-21.3264,1
154.9,5,69.705,1
1871.88,12,561.564,0
16.192,2,-6.8816,1
18.936,3,-3.7872,1
12.672,3,-3.168,1
5.04,2,1.764,1
8.448,2,2.9568,1
20.387999999999998,2,-53.0088,1
9.96,2,4.8804,1
320.64,4,89.7792,1
52.0,4,23.4,1
25.584,2,8.9544,1
464.0,5,134.56,1
235.95,3,77.8635,1
39.96,4,17.982,1
18.528,4,-12.352,1
17.9,2,3.4010000000000002,1
81.96,2,0.0,1
272.736,3,-64.7748,1
18.496,4,6.7048,1
441.92,2,49.716,1
127.764,6,-191.646,1
166.44,3,79.8912,1
13.38,2,6.1548,1
24.0,2,-2.7,1
24.448,4,8.8624,1
6.16,2,2.9568,1
915.1360000000001,4,102.9528,0
8.56,2,3.852,1
97.82,2,45.9754,1
31.104,6,11.2752,1
11.175999999999998,1,0.8382,1
5.04,2,1.764,1
242.176,4,-302.72,1
337.176,2,-118.0116,1
13.344000000000001,6,1.0008,1
76.752,6,10.5534,1
102.336,8,14.0712,1
10.32,2,3.741,1
47.32,7,5.915,1
23.375999999999998,3,7.0128,1
16.72,5,3.344,1
16.192,1,4.6552,1
32.4,5,15.552,1
19.89,9,5.3703,1
399.98,2,171.9914,1
343.85,5,137.54,1
106.32,3,49.9704,1
13.92,3,4.35,1
82.4,5,40.376,1
6.24,2,3.0576,1
447.84,8,219.4416,1
272.048,7,30.6054,1
1614.582,6,-1237.8462,0
24.32,5,9.12,1
1.584,2,0.4752,1
31.984,1,0.0,1
14.76,5,4.797,1
423.648,2,47.6604,1
76.64,2,26.824,1
4.4639999999999995,1,1.6740000000000002,1
3.96,10,-6.93,1
715.64,2,178.91,0
268.704,3,6.7176,1
21.92,8,5.9184,1
48.72,3,7.308,1
205.666,2,-12.097999999999999,1
30.344,2,-31.8612,1
25.695999999999998,2,1.9272,1
3404.5,5,1668.205,2
101.34,3,8.1072,1
344.37199999999996,4,-93.4724,1
30.384,1,3.798,1
22.848000000000003,2,7.4256,1
38.62,2,10.8136,1
59.98,2,10.7964,1
174.3,3,81.921,1
383.96,5,38.396,1
15.57,3,-11.418,1
22.32,4,10.7136,1
103.6,7,51.8,1
2.97,3,1.3365,1
569.99,1,170.997,0
50.97,3,9.1746,1
298.116,6,-4.2588,1
59.52,3,17.855999999999998,1
230.28,3,23.028000000000002,1
105.52,5,34.294000000000004,1
23.36,2,11.68,1
71.976,3,8.997,1
8.56,2,3.852,1
13.92,3,4.872,1
2518.29,9,654.7554,2
540.57,3,140.5482,1
221.05599999999998,8,77.3696,1
81.42399999999999,2,-9.1602,1
134.8,10,35.048,1
39.582,9,-59.373000000000005,1
44.688,7,5.0274,1
31.744,2,2.3808,1
40.98,5,-65.568,1
3.168,3,-5.0688,1
18.84,5,-3.5325,1
362.25,6,0.0,1
63.552,6,-34.9536,1
129.55200000000002,3,-22.6716,1
5.984,2,2.244,1
861.76,4,249.9104,0
66.96,4,2.6784,1
6.24,2,3.0576,1
435.168,4,-59.8356,1
14.9,5,6.854,1
15.8,4,4.1080000000000005,1
72.9,5,26.973000000000003,1
206.352,3,5.1588,1
7.992000000000001,1,2.6973,1
81.36,5,-19.323,1
20.232,8,-16.1856,1
389.056,4,48.632,1
20.736,4,7.2576,1
41.472,8,14.5152,1
33.36,4,16.68,1
90.882,3,-190.8522,1
15.992,1,-2.9985,1
120.78399999999999,1,13.5882,1
519.7919999999999,4,-112.6216,1
31.176,3,-5.4558,1
10.368,2,3.6288,1
2.7239999999999998,2,-1.9068,1
254.352,3,0.0,1
3.762,3,-2.7588,1
10.272,3,3.21,1
659.97,3,197.99099999999999,0
113.73,3,32.9817,1
5.104,1,1.6588,1
16.448,2,5.5512,1
81.92,4,22.1184,1
254.9,5,76.47,1
15.12,5,4.914,1
7.872000000000001,3,0.8856,1
8.32,5,2.8080000000000003,1
89.95,5,43.176,1
25.2,4,11.592,1
37.59,3,17.6673,1
14.97,1,4.1916,1
1.98,2,0.8909999999999999,1
39.936,4,-26.624000000000002,1
18.464000000000002,2,2.3080000000000003,1
4.896,3,-3.4272,1
145.764,6,-247.7988,1
9.612,6,-7.3692,1
199.75,5,87.89,1
1673.184,12,20.9148,0
12.18,7,3.8976,1
57.68,4,19.0344,1
263.96,4,76.5484,1
299.94,6,128.9742,1
25.76,7,0.5152,1
271.9,2,78.851,1
45.84,3,15.5856,1
9.82,2,3.2406,1
93.36,12,0.9336,1
541.24,4,5.4124,1
106.32,3,49.9704,1
1323.9,5,383.931,0
126.624,6,41.1528,1
125.944,7,15.743,1
663.92,5,207.475,0
120.0,8,13.2,1
3.29,1,1.4805,1
18.84,3,6.0288,1
60.672,6,12.8928,1
30.816,9,2.6964,1
52.792,1,4.6193,1
83.9,10,20.975,1
11.76,2,5.7624,1
4.992,3,-12.9792,1
87.92,5,29.673000000000002,1
657.93,5,-93.99,0
1.044,1,-1.827,1
210.68,2,50.5632,1
78.8,1,1.5759999999999998,1
19.99,1,6.7966,1
772.68,4,108.1752,0
106.08,6,-9.282,1
23.076,3,-10.9611,1
25.92,5,9.072000000000001,1
47.952,3,16.1838,1
0.9840000000000001,2,-1.476,1
75.384,9,-20.7306,1
4.6080000000000005,2,1.6704,1
37.68,6,16.956,1
41.91,3,10.8966,1
435.999,3,5.1294,1
388.704,6,38.8704,1
572.58,6,34.3548,0
33.18,2,11.613,1
63.88,4,24.9132,1
26.72,1,11.7568,1
295.056,9,106.9578,1
393.25,5,129.7725,1
2.214,3,-1.476,1
16.272000000000002,3,5.2884,1
706.86,7,197.9208,0
5.97,5,-4.577,1
21.184,1,4.7664,1
41.376000000000005,6,3.1032,1
17.94,3,4.485,1
2.655,1,-1.8585,1
892.35,5,267.705,0
307.666,2,28.9568,1
728.82,9,29.1528,0
41.36,5,13.959000000000001,1
43.176,3,15.1116,1
4.16,2,1.7472,1
61.4,5,28.858,1
24.448,2,8.8624,1
263.96,4,71.2692,1
359.97,3,100.7916,1
12.96,2,6.2208,1
116.82,3,5.841,1
276.784,2,89.9548,1
239.97,3,86.3892,1
16.02,6,6.0876,1
454.56,5,-107.958,1
141.42,5,-187.3815,1
310.744,4,-26.6352,1
12.735999999999999,4,2.2288,1
6.47,5,-9.705,1
13.748,14,-22.6842,1
15.224,2,-38.8212,1
27.42,3,9.3228,1
165.98,1,74.691,1
75.0,3,18.0,1
134.27200000000002,8,46.9952,1
146.54399999999998,6,47.6268,1
131.904,3,47.8152,1
203.88,5,20.387999999999998,1
14.300999999999998,7,-10.4874,1
718.64,10,-161.694,0
61.1,5,18.33,1
28.08,3,5.265,1
10.495999999999999,4,1.1808,1
39.92,2,12.974,1
77.58,9,20.1708,1
269.36,7,70.0336,1
5.76,2,2.8224,1
109.9,5,32.97,1
23.88,3,10.5072,1
26.2,4,12.052,1
12.96,2,6.2208,1
234.95,5,32.893,1
118.25,5,34.2925,1
4.28,1,1.926,1
26.85,3,5.1015,1
3357.6,3,377.73,2
8.26,2,3.7996,1
2973.32,7,334.4985,2
104.79,7,29.3412,1
775.7280000000001,6,58.1796,0
89.0664,1,-17.0274,1
175.44,6,52.632,1
438.336,4,-87.6672,1
215.544,4,-58.5048,1
55.583999999999996,6,20.844,1
127.38600000000001,2,-25.4772,1
248.43,5,-17.745,1
11.648,4,-30.8672,1
85.24600000000001,2,-1.2178,1
20.64,5,2.322,1
148.02,3,41.4456,1
33.29,1,7.9896,1
204.95,5,100.4255,1
526.344,4,-75.192,1
41.96,2,10.9096,1
451.152,3,0.0,1
31.504,11,11.0264,1
30.671999999999997,3,9.585,1
1079.976,4,125.9972,0
161.56799999999998,2,-28.2744,1
2.9339999999999997,3,-4.9878,1
18.528,2,4.4004,1
670.752,3,-125.766,0
64.96,5,-43.848,1
41.94,2,15.0984,1
11.96,2,5.8604,1
13.12,4,3.8048,1
535.41,3,160.623,1
72.78,3,-70.9605,1
36.84,3,17.3148,1
87.71,7,41.2237,1
562.2925,7,-255.5875,1
56.52,9,21.4776,1
11.264000000000001,8,1.2672,1
284.08,10,24.857,1
18.496,4,6.7048,1
14.73,3,7.2177,1
186.54,3,50.3658,1
557.7280000000001,4,6.9716,1
159.968,4,-31.9936,1
471.9,6,155.727,1
3.52,2,1.6896,1
49.12,4,23.0864,1
20.16,7,9.8784,1
10.68,2,5.0196,1
141.96,2,39.7488,1
32.48,2,4.872,1
20.04,3,9.6192,1
238.0,2,38.08,1
61.96,2,27.881999999999998,1
239.372,2,-23.9372,1
595.0,5,95.2,0
16.032,3,5.6112,1
199.75,5,87.89,1
227.96,2,36.4736,1
293.52,6,76.3152,1
307.98,2,89.3142,1
96.96,6,33.936,1
117.488,7,41.1208,1
11.952,3,4.1832,1
512.499,3,-30.147,1
863.128,7,-32.3673,0
2036.86,7,366.6348,0
449.56800000000004,2,-73.0548,1
108.96,3,32.688,1
264.18,7,68.6868,1
2.88,1,1.4112,1
41.903999999999996,6,14.1426,1
23.92,4,4.0664,1
156.512,4,52.8228,1
128.34,6,37.2186,1
474.95,5,142.485,1
999.98,2,449.991,0
277.5,4,-188.7,1
1252.704,8,-480.2032,0
110.97,5,-24.0435,1
22.608,3,-10.1736,1
1.892,1,-0.9933,1
63.312,3,20.5764,1
7.824,1,2.9339999999999997,1
170.072,4,-12.148,1
62.82,9,29.5254,1
19.44,3,9.3312,1
7.38,1,3.6162,1
38.88,6,18.6624,1
187.76,4,76.9816,1
6.047999999999999,7,-4.2336,1
98.352,3,9.8352,1
335.744,2,25.1808,1
8.96,2,4.3904,1
89.568,4,-1.1196,1
71.96,5,7.196000000000001,1
15.552,3,5.4432,1
10.43,5,-18.2525,1
72.78399999999999,1,-18.195999999999998,1
67.15,5,16.7875,1
549.98,2,142.9948,1
11.82,3,4.728,1
4643.8,4,2229.024,2
577.764,2,115.5528,0
191.5155,1,-76.6062,1
2.6239999999999997,1,0.4264,1
1369.764,6,-913.176,0
294.368,4,-58.8736,1
81.568,2,7.1372,1
44.46,5,-17.784000000000002,1
314.08799999999997,3,19.6305,1
6.336,4,-4.6464,1
10.48,1,3.799,1
2.469,1,-1.8106,1
3.264,2,-2.2848,1
4.343999999999999,3,0.8688,1
31.776,3,-19.0656,1
4.928,2,1.7248,1
1.788,3,-3.0396,1
15.072000000000001,4,-3.7680000000000002,1
12.624,2,-2.5248,1
185.88,6,83.646,1
12.96,2,6.2208,1
189.7,10,91.056,1
40.99,1,20.0851,1
82.64,2,7.4376,1
31.02,2,8.0652,1
89.97,3,37.7874,1
35.97,3,9.7119,1
1266.86,7,291.3778,0
169.45,5,42.3625,1
40.68,2,0.4068,1
3.3280000000000003,2,0.41600000000000004,1
933.262,4,-458.1468,0
2803.92,5,0.0,2
4.768,2,-0.7748,1
6.672000000000001,1,2.502,1
4.448,2,1.112,1
43.93600000000001,4,6.0412,1
23.744,2,8.3104,1
357.0,3,57.12,1
806.336,8,50.396,0
85.44,3,31.6128,1
344.91,3,10.3473,1
70.97,5,-191.61900000000003,1
36.784,2,3.6784,1
743.988,2,-123.99799999999999,0
11.212,2,-16.817999999999998,1
4.712,2,-1.8848,1
180.98,5,-470.548,1
60.416000000000004,2,6.0416,1
299.99,1,89.99700000000001,1
192.16,4,92.2368,1
242.62400000000002,8,27.2952,1
46.74,3,11.685,1
174.95,5,12.2465,1
100.704,6,37.764,1
368.91,9,180.7659,1
8.02,1,3.7694,1
171.04,4,44.4704,1
19.44,3,9.3312,1
13.092,4,-10.0372,1
122.94,3,30.735,1
35.448,7,12.8499,1
19.98,2,5.1948,1
69.375,1,-47.175,1
31.68,4,2.772,1
2003.168,4,250.396,0
9.344,2,3.1536,1
2563.056,8,313.2624,2
387.13599999999997,4,4.8392,1
3.424,1,0.2996,1
1085.42,7,282.2092,0
43.056000000000004,9,15.6078,1
3.762,3,-2.7588,1
34.86,2,-26.726,1
432.45599999999996,3,32.4342,1
675.06,3,87.7578,0
65.232,3,22.0158,1
207.0,3,25.875,1
600.53,2,137.264,0
59.903999999999996,2,14.2272,1
637.44,8,135.45600000000002,0
51.756,3,-33.6414,1
31.104,6,10.8864,1
47.96,5,4.1965,1
158.928,7,41.7186,1
211.248,6,15.8436,1
5.5520000000000005,2,-1.041,1
2.952,1,0.9963,1
10.332,3,-7.5768,1
18.368,4,5.9696,1
299.9,2,74.975,1
26.55,9,12.744000000000002,1
111.98,2,26.8752,1
4.928,2,0.7392,1
11.784,3,4.2717,1
7.98,3,2.0748,1
180.96,2,81.432,1
1649.95,5,659.98,0
362.352,3,45.294,1
73.584,2,8.2782,1
486.36800000000005,4,36.4776,1
32.4,5,15.552,1
41.86,7,19.2556,1
77.56,2,35.6776,1
37.17,9,11.151,1
137.352,3,8.5845,1
376.509,3,-43.0296,1
62.72,4,24.4608,1
2939.93,7,764.3818,2
512.3580000000001,3,-14.6388,1
3.488,2,0.5668,1
22.288,7,3.9004,1
16.032,3,5.6112,1
1.7519999999999998,1,0.1533,1
20.991999999999997,8,2.3616,1
11.21,1,3.363,1
45.04,2,4.504,1
15.624,2,-24.9984,1
8.74,2,2.2724,1
44.75,5,20.585,1
61.68,5,5.397,1
158.376,3,13.8579,1
2.864,4,-4.5824,1
94.19200000000001,7,-164.83599999999998,1
143.7,3,68.976,1
6.48,1,3.1104,1
7.88,4,2.5216,1
11.21,1,3.363,1
354.9,5,88.725,1
17.94,3,8.7906,1
51.8,4,23.31,1
299.52,9,149.76,1
7.7,2,3.157,1
23.92,4,11.7208,1
498.0,5,184.26,1
436.704,6,-38.2116,1
32.4,5,15.552,1
61.44,3,16.5888,1
73.36,7,19.8072,1
59.2,5,22.2,1
32.952,3,6.5904,1
218.37599999999998,3,-10.9188,1
31.4,5,13.187999999999999,1
9.48,1,3.792,1
209.5,10,58.66,1
24.3,5,10.449000000000002,1
6.48,1,3.1104,1
32.448,2,7.3008,1
26.388,4,-17.592,1
373.47,5,-112.041,1
64.2,5,-44.94,1
8.0,2,2.8,1
186.54,3,41.0388,1
87.08,7,24.3824,1
105.584,2,9.2386,1
217.44,6,91.3248,1
31.744,2,3.968,1
5.432,2,-13.58,1
913.43,5,-169.637,0
372.144,3,27.9108,1
751.9839999999999,2,84.5982,0
604.768,4,60.4768,0
27.36,4,7.3872,1
20.56,2,9.6632,1
83.92,5,31.47,1
902.712,3,33.8517,0
120.666,2,21.294,1
4.984,1,-8.4728,1
82.26,3,33.7266,1
29.74,1,4.461,1
87.36,6,23.5872,1
56.16,6,17.55,1
64.384,1,8.048,1
64.78399999999999,1,-14.5764,1
15.552,3,5.6376,1
223.888,7,69.965,1
10.895999999999999,3,3.405,1
84.78399999999999,2,-20.1362,1
241.5,4,0.0,1
59.97,3,14.9925,1
13.36,2,6.4128,1
11.808,3,4.1328,1
16.24,1,2.436,1
77.55,5,21.714000000000002,1
76.12,2,22.0748,1
17.184,6,6.2292,1
11.76,2,5.7624,1
27.46,2,9.8856,1
137.94,3,35.8644,1
111.15,5,48.906000000000006,1
901.95,3,297.6435,0
366.009,3,-47.0583,1
310.688,7,108.7408,1
7.68,5,-11.52,1
155.372,2,-35.5136,1
10.744000000000002,1,0.8058,1
232.4,5,78.435,1
164.646,3,12.8058,1
22.68,2,11.1132,1
105.52,4,48.5392,1
83.92,4,5.8744,1
141.9,5,58.178999999999995,1
39.98,2,9.1954,1
28.91,7,8.673,1
174.95,5,45.486999999999995,1
110.52799999999999,4,38.6848,1
630.024,4,-199.5076,0
27.86,7,9.1938,1
933.408,4,-173.3472,0
51.84,10,18.144000000000002,1
165.6,3,-6.21,1
106.32,3,49.9704,1
147.92,5,46.225,1
104.28,3,26.07,1
286.85,1,63.107,1
66.96,4,2.6784,1
199.98,2,87.9912,1
45.0,3,4.95,1
17.9,5,8.771,1
40.48,2,17.4064,1
2154.9,5,129.29399999999998,0
18.432000000000002,8,-12.288,1
10.944,2,0.9576,1
4.36,2,0.1744,1
62.352,6,-10.9116,1
303.92,5,-30.392,1
129.3,2,6.465,1
274.2,10,112.42200000000001,1
6.047999999999999,4,-1.3608,1
6.848,2,2.14,1
9.96,5,-6.723,1
8.552,2,-13.6832,1
45.583999999999996,11,16.5242,1
25.488000000000003,2,4.4604,1
136.96,4,51.36,1
49.61600000000001,2,4.9616,1
10.584000000000001,3,3.4398,1
84.416,4,27.4352,1
431.94,2,-71.99,1
2.043,1,-1.4982,1
68.238,3,-12.5103,1
240.74400000000003,4,-13.7568,1
35.0,4,14.7,1
210.68,2,50.5632,1
637.896,3,-127.5792,0
43.44,8,21.2856,1
2.22,1,0.6659999999999999,1
1679.96,5,125.99700000000001,0
344.37199999999996,4,-93.4724,1
1554.9360000000001,3,77.7468,0
127.88,5,-67.137,1
222.38400000000001,2,22.2384,1
106.869,3,-29.0073,1
3.5639999999999996,3,-6.237,1
25.68,3,-39.804,1
12.384,3,-19.8144,1
25.3,5,11.890999999999998,1
95.94,3,9.594,1
7.5,2,3.6,1
302.376,3,22.6782,1
46.688,4,-2.918,1
17.94,3,3.0498,1
370.14,3,144.3546,1
8.927999999999999,2,3.1248,1
2678.94,6,241.1046,2
387.13599999999997,4,-14.5176,1
45.408,2,11.9196,1
77.952,3,-11.6928,1
3.0,1,1.05,1
9.952,1,0.9952,1
37.896,4,-29.0536,1
65.584,2,23.7742,1
44.784,1,16.2342,1
1035.8,4,269.308,0
5.76,2,1.6704,1
19.98,2,8.991,1
35.98,2,10.0744,1
16.656,3,3.3312,1
20.7,2,9.936,1
83.7,5,41.013000000000005,1
199.8,10,71.928,1
45.68,2,21.0128,1
110.96,2,53.2608,1
11.94,3,5.97,1
8749.95,5,2799.9840000000004,2
36.4,8,18.2,1
18.69,7,7.1022,1
5.94,3,0.1188,1
60.736000000000004,8,20.4984,1
479.976,3,161.9919,1
6.08,1,-10.335999999999999,1
165.6,3,-6.21,1
59.52,3,15.4752,1
479.97,3,177.5889,1
18.62,2,5.3998,1
49.632,6,16.7508,1
97.82,2,45.9754,1
15.984000000000002,2,1.1988,1
184.752,3,-20.7846,1
12.96,2,6.2208,1
366.744,4,-110.0232,1
8.856,9,-14.1696,1
27.96,5,8.388,1
146.352,3,49.3938,1
175.23,11,61.3305,1
125.99,1,31.4975,1
23.0,2,10.35,1
25.584,2,8.9544,1
73.78399999999999,2,-77.4732,1
20.736,4,7.2576,1
17.52,3,8.2344,1
35.76,12,10.0128,1
3.64,2,0.9828,1
30.336,6,-17.4432,1
12.99,1,1.5588,1
182.22,3,45.555,1
302.94,3,18.1764,1
54.992,14,8.9362,1
12.99,1,0.2598,1
55.86,7,27.93,1
44.376000000000005,2,-7.396,1
51.263999999999996,6,7.6896,1
5.193,3,-3.4619999999999997,1
159.984,2,43.9956,1
54.224,2,3.389,1
241.424,2,-36.2136,1
33.36,4,16.68,1
13.76,2,6.3296,1
496.86,7,24.843000000000004,1
389.97,3,35.0973,1
9.82,2,4.8118,1
56.4,3,3.384,1
18.312,4,-12.208,1
25.92,5,9.072000000000001,1
8.016,3,1.002,1
479.98400000000004,2,59.998000000000005,1
30.84,5,9.6375,1
33.568000000000005,2,1.6784,1
422.625,7,0.0,1
199.98,2,83.9916,1
20.24,1,8.7032,1
39.92,4,11.1776,1
32.54,2,15.9446,1
39.0,3,17.55,1
12.6,4,6.047999999999999,1
